"92","0999","近畿Ⅱその他","2500","滋賀県","8","","","0","9200","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"93","0999","近畿Ⅱその他","2600","京都府","8","","","0","9300","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"94","0999","近畿Ⅱその他","2600","京都府","8","","","0","9400","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"95","0999","近畿Ⅱその他","2800","兵庫県","8","","","0","9500","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"96","0999","近畿Ⅱその他","2800","兵庫県","8","","","0","9600","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"97","0999","近畿Ⅱその他","2800","兵庫県","8","","","0","9700","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"98","0999","近畿Ⅱその他","2800","兵庫県","8","","","0","9800","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"99","0999","近畿Ⅱその他","3000","和歌山県","8","","","0","9900","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"100","1012","広島_重要ﾌﾞﾛｯｸ","3400","広島県","9","","","2","10000","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"101","1022","岡山_重要ﾌﾞﾛｯｸ","3300","岡山県","9","","","2","10100","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"102","1099","中国・四国その他","3100","鳥取県","9","","","0","10200","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"103","1099","中国・四国その他","3400","広島県","9","","","0","10300","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"104","1099","中国・四国その他","3400","広島県","9","","","0","10400","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"105","1099","中国・四国その他","3500","山口県","9","","","0","10500","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"106","1099","中国・四国その他","3600","徳島県","9","","","0","10600","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"107","1099","中国・四国その他","3700","香川県","9","","","0","10700","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"108","1099","中国・四国その他","3800","愛媛県","9","","","0","10800","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"109","1099","中国・四国その他","3900","高知県","9","","","0","10900","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"110","1112","天神_重要ﾌﾞﾛｯｸ","4000","福岡県","10","","","2","11000","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"111","1199","九州その他","4000","福岡県","10","","","0","11100","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"112","1199","九州その他","4000","福岡県","10","","","0","11200","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"113","1199","九州その他","4000","福岡県","10","","","0","11300","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"114","1199","九州その他","4000","福岡県","10","","","0","11400","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"115","1199","九州その他","4000","福岡県","10","","","0","11500","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"116","1199","九州その他","4100","佐賀県","10","","","0","11600","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"117","1199","九州その他","4200","長崎県","10","","","0","11700","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"118","1199","九州その他","4300","熊本県","10","","","0","11800","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"119","1199","九州その他","4300","熊本県","10","","","0","11900","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"120","1199","九州その他","4400","大分県","10","","","0","12000","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"121","1199","九州その他","4500","宮崎県","10","","","0","12100","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"122","1199","九州その他","4600","鹿児島県","10","","","0","12200","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"123","1199","九州その他","4600","鹿児島県","10","","","0","12300","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"124","1199","九州その他","4700","沖縄県","10","","","0","12400","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"125","9999","ｴﾘｱ設定なし","9999","都道府県設定なし","29","","","0","12500","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
