"149","035213","11403","00000000","20120312","050167","0","1","01096818","2010-01-27 13:55:08","2010-05-14 19:38:25","system  ","2012-03-12 13:59:54","system  ","c"
"150","035260","11400","00000000","99999999","050168","0","1","01096818","2010-03-01 15:55:35","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"151","035261","11400","00000000","99999999","050168","0","1","01096818","2010-03-01 15:55:35","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"152","035314","11403","00000000","20140731","050171","0","1","01096818","2010-03-31 14:19:26","2010-05-14 19:38:25","system  ","2014-08-01 13:59:41","system  ","c"
"153","035315","11400","00000000","99999999","050171","0","1","01096818","2010-03-31 14:19:26","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"154","035318","11400","00000000","99999999","050172","0","1","01096818","2010-04-13 10:35:41","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"155","050001","11403","00000000","20120312","050001","1","1","01096818","2006-04-11 17:30:00","2010-05-14 19:38:25","system  ","2012-03-12 13:59:54","system  ","c"
"156","050003","11400","00000000","99999999","050003","1","1","01096818","2006-04-13 20:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"157","050005","11400","00000000","99999999","050005","1","1","01096818","2006-04-13 20:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"158","050006","11400","00000000","99999999","050006","1","1","01096818","2006-04-13 20:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"159","050007","11400","00000000","99999999","050007","1","1","01096818","2006-04-13 20:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"160","050009","11400","00000000","99999999","050009","1","1","01096818","2006-04-13 20:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"161","050010","11400","00000000","99999999","050010","1","1","01096818","2006-04-20 18:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"162","050011","11400","00000000","99999999","050011","1","1","01096818","2006-04-21 18:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"163","050012","11400","00000000","99999999","050012","1","1","01096818","2006-05-19 13:30:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"164","050013","11400","00000000","99999999","050013","1","1","01096818","2006-05-19 13:30:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"165","050014","11400","00000000","99999999","050014","1","1","01096818","2006-07-18 16:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"166","050016","11400","00000000","99999999","050016","1","1","01096818","2006-09-11 08:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"167","050018","11400","00000000","99999999","050018","1","1","01096818","2006-09-14 18:30:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"168","050019","11400","00000000","99999999","050019","1","1","01096818","2006-09-26 10:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"169","050021","11400","00000000","99999999","050021","1","1","01096818","2006-09-26 10:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"170","050024","11400","00000000","99999999","050024","1","1","01096818","2006-09-29 16:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"171","050025","11400","00000000","99999999","050025","1","1","01096818","2006-09-29 16:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"172","050027","11400","00000000","99999999","050027","1","1","01096818","2006-09-29 16:00:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"173","050028","11400","00000000","99999999","050028","1","1","01096818","2006-10-10 14:15:00","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
