"1239","1118  ","ｷﾞﾝｻﾞﾏｷﾞｰ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11259","unicage","20180227","1","20180227","unicage","20180227"
"1240","1119  ","ｸｲｯｸｼﾙﾊﾞｰ･ｼﾞｬﾊﾟﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11260","unicage","20180227","1","20180227","unicage","20180227"
"1241","1120  ","ｸﾗｳﾞｨｽ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11261","unicage","20180227","1","20180227","unicage","20180227"
"1242","1121  ","ｸﾗﾌﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11262","unicage","20180227","1","20180227","unicage","20180227"
"1243","1122  ","ｸﾞﾗﾝｶｽｹｰﾄﾞｲﾝｸ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11263","unicage","20180227","1","20180227","unicage","20180227"
"1244","1123  ","ｸﾞﾗﾝﾄﾞｽﾗﾑ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11264","unicage","20180227","1","20180227","unicage","20180227"
"1245","1124  ","ｸﾘｴｲｼｮﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11265","unicage","20180227","1","20180227","unicage","20180227"
"1246","1125  ","ｸﾘｹｯﾄ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11266","unicage","20180227","1","20180227","unicage","20180227"
"1247","1126  ","クリケット株式会社","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11267","unicage","20180227","1","20180227","unicage","20180227"
"1248","1127  ","ｸﾘｽﾋﾟｰ･ｸﾘｰﾑ･ﾄﾞｰﾅﾂ･ｼﾞｬﾊﾟﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11268","unicage","20180227","1","20180227","unicage","20180227"
"1249","1128  ","ｸﾞﾘｯﾌﾟｲﾝﾀｰﾅｼｮﾅﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11269","unicage","20180227","1","20180227","unicage","20180227"
"1250","1129  ","ｸﾘﾌﾆｯﾄｳｪｱ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11270","unicage","20180227","1","20180227","unicage","20180227"
"1251","1130  ","ｸﾞﾙｰﾋﾞｰ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11271","unicage","20180227","1","20180227","unicage","20180227"
"1252","1131  ","ｸﾞﾚｲｽﾀｰ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11272","unicage","20180227","1","20180227","unicage","20180227"
"1253","1132  ","ｸﾞﾚｲﾏｼﾞｯｸ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11273","unicage","20180227","1","20180227","unicage","20180227"
"1254","1133  ","ｸﾞﾚｰﾄ・ﾌﾞﾘﾃﾝ・ﾘｲﾃｰﾗｰ・ｶﾝﾊﾟﾆｰ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11274","unicage","20180227","1","20180227","unicage","20180227"
"1255","1134  ","ｸﾚｯｼﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11275","unicage","20180227","1","20180227","unicage","20180227"
"1256","1135  ","ｸﾚﾖﾗ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11276","unicage","20180227","1","20180227","unicage","20180227"
"1257","1136  ","ｸﾚﾖﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11277","unicage","20180227","1","20180227","unicage","20180227"
"1258","1137  ","ｽﾄﾗｲﾌﾟｲﾝﾀｰﾅｼｮﾅﾙ","2010/08/03 20:18:29","system  ","2016/09/12 15:21:02","system  ","c","11278","unicage","20180227","1","20180227","unicage","20180227"
