"000001","北海道","01010","札幌","1125001","札幌東急","76227","札幌東急 ｽｰﾅｳｰﾅ","201711","71","57.72","20","129"
"000001","北海道","01010","札幌","1125001","札幌東急","76227","札幌東急 ｽｰﾅｳｰﾅ","201712","84","65.12","29","130"
"000001","北海道","01010","札幌","1125001","札幌東急","76227","札幌東急 ｽｰﾅｳｰﾅ","201801","158","52.15","33","131"
"000001","北海道","01010","札幌","1125001","札幌東急","76227","札幌東急 ｽｰﾅｳｰﾅ","201802","79","52.67","13","132"
"000001","北海道","01010","札幌","1125001","札幌東急","76227","札幌東急 ｽｰﾅｳｰﾅ","201803","14","66.67","2","133"
"000001","北海道","01010","札幌","1125001","札幌東急","76227","札幌東急 ｽｰﾅｳｰﾅ","","495","56.44","114","134"
"000001","北海道","01010","札幌","1125001","札幌東急","81371","札幌東急 ﾘｻﾞﾗﾍﾞﾆｭｰ","201710","47","69.12","0","135"
"000001","北海道","01010","札幌","1125001","札幌東急","81371","札幌東急 ﾘｻﾞﾗﾍﾞﾆｭｰ","201711","39","61.90","0","136"
"000001","北海道","01010","札幌","1125001","札幌東急","81371","札幌東急 ﾘｻﾞﾗﾍﾞﾆｭｰ","201712","52","66.67","0","137"
"000001","北海道","01010","札幌","1125001","札幌東急","81371","札幌東急 ﾘｻﾞﾗﾍﾞﾆｭｰ","201801","30","54.55","0","138"
"000001","北海道","01010","札幌","1125001","札幌東急","81371","札幌東急 ﾘｻﾞﾗﾍﾞﾆｭｰ","","168","63.64","0","139"
"000001","北海道","01010","札幌","1125001","札幌東急","82436","札幌東急 ｽｰﾌﾟ","201710","168","37.25","25","140"
"000001","北海道","01010","札幌","1125001","札幌東急","82436","札幌東急 ｽｰﾌﾟ","201711","145","34.94","29","141"
"000001","北海道","01010","札幌","1125001","札幌東急","82436","札幌東急 ｽｰﾌﾟ","201712","136","34.61","23","142"
"000001","北海道","01010","札幌","1125001","札幌東急","82436","札幌東急 ｽｰﾌﾟ","201801","241","31.59","20","143"
"000001","北海道","01010","札幌","1125001","札幌東急","82436","札幌東急 ｽｰﾌﾟ","201802","118","37.94","24","144"
"000001","北海道","01010","札幌","1125001","札幌東急","82436","札幌東急 ｽｰﾌﾟ","201803","24","40.00","2","145"
"000001","北海道","01010","札幌","1125001","札幌東急","82436","札幌東急 ｽｰﾌﾟ","","832","34.77","123","146"
"000001","北海道","01010","札幌","1125001","札幌東急","","","201710","487","49.24","95","147"
"000001","北海道","01010","札幌","1125001","札幌東急","","","201711","370","44.79","77","148"
"000001","北海道","01010","札幌","1125001","札幌東急","","","201712","419","50.06","93","149"
"000001","北海道","01010","札幌","1125001","札幌東急","","","201801","685","41.41","107","150"
"000001","北海道","01010","札幌","1125001","札幌東急","","","201802","359","45.10","86","151"
"000001","北海道","01010","札幌","1125001","札幌東急","","","201803","72","55.81","7","152"
"000001","北海道","01010","札幌","1125001","札幌東急","","","","2392","45.73","465","153"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","71941","札幌丸井今井 ﾓﾃﾞｨﾌｧｲ","201710","33","61.11","12","154"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","71941","札幌丸井今井 ﾓﾃﾞｨﾌｧｲ","201711","23","48.94","7","155"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","71941","札幌丸井今井 ﾓﾃﾞｨﾌｧｲ","201712","42","56.00","16","156"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","71941","札幌丸井今井 ﾓﾃﾞｨﾌｧｲ","201801","44","45.83","10","157"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","71941","札幌丸井今井 ﾓﾃﾞｨﾌｧｲ","201802","25","34.72","6","158"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","71941","札幌丸井今井 ﾓﾃﾞｨﾌｧｲ","201803","8","61.54","2","159"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","71941","札幌丸井今井 ﾓﾃﾞｨﾌｧｲ","","175","49.02","53","160"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","83526","札幌丸井今井 ﾘｻﾞ","201710","66","55.93","10","161"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","83526","札幌丸井今井 ﾘｻﾞ","201711","48","63.16","10","162"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","83526","札幌丸井今井 ﾘｻﾞ","201712","71","66.36","10","163"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","83526","札幌丸井今井 ﾘｻﾞ","201801","68","44.74","10","164"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","83526","札幌丸井今井 ﾘｻﾞ","201802","42","40.00","7","165"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","83526","札幌丸井今井 ﾘｻﾞ","201803","13","50.00","0","166"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","83526","札幌丸井今井 ﾘｻﾞ","","308","52.74","47","167"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","89585","札幌丸井今井 ｱﾝﾀｲﾄﾙ","201710","135","49.09","39","168"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","89585","札幌丸井今井 ｱﾝﾀｲﾄﾙ","201711","158","56.03","27","169"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","89585","札幌丸井今井 ｱﾝﾀｲﾄﾙ","201712","167","62.08","47","170"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","89585","札幌丸井今井 ｱﾝﾀｲﾄﾙ","201801","222","48.79","20","171"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","89585","札幌丸井今井 ｱﾝﾀｲﾄﾙ","201802","74","46.84","13","172"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","89585","札幌丸井今井 ｱﾝﾀｲﾄﾙ","201803","19","57.58","3","173"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","89585","札幌丸井今井 ｱﾝﾀｲﾄﾙ","","775","52.65","149","174"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","","","201710","234","52.35","61","175"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","","","201711","229","56.54","44","176"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","","","201712","280","62.08","73","177"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","","","201801","334","47.51","40","178"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","","","201802","141","42.09","26","179"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","","","201803","40","55.56","5","180"
"000001","北海道","01010","札幌","1176001","札幌丸井今井","","","","1258","52.13","249","181"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","69563","札幌鈴屋(4丁目ﾌﾟﾗｻﾞ) ｵｿﾞｯｸ","201710","390","24.41","49","182"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","69563","札幌鈴屋(4丁目ﾌﾟﾗｻﾞ) ｵｿﾞｯｸ","201711","336","24.65","36","183"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","69563","札幌鈴屋(4丁目ﾌﾟﾗｻﾞ) ｵｿﾞｯｸ","201712","362","21.50","46","184"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","69563","札幌鈴屋(4丁目ﾌﾟﾗｻﾞ) ｵｿﾞｯｸ","201801","459","22.17","61","185"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","69563","札幌鈴屋(4丁目ﾌﾟﾗｻﾞ) ｵｿﾞｯｸ","201802","251","24.56","32","186"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","69563","札幌鈴屋(4丁目ﾌﾟﾗｻﾞ) ｵｿﾞｯｸ","201803","65","30.52","10","187"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","69563","札幌鈴屋(4丁目ﾌﾟﾗｻﾞ) ｵｿﾞｯｸ","","1863","23.43","234","188"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","","","201710","390","24.41","49","189"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","","","201711","336","24.65","36","190"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","","","201712","362","21.50","46","191"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","","","201801","459","22.17","61","192"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","","","201802","251","24.56","32","193"
"000001","北海道","01010","札幌","2350001","札幌4丁目ﾌﾟﾗｻﾞ","","","201803","65","30.52","10","194"
